time,TC,TT,TF,Power,TM,Status
22-07-14 01:45:18.00,36.095,36.097,36.500,0.877,NA,Ramp
22-07-14 01:45:19.00,36.098,36.098,36.500,0.896,NA,Ramp
22-07-14 01:45:20.00,36.098,36.100,36.500,1.094,NA,Ramp
22-07-14 01:45:21.00,36.101,36.102,36.500,1.034,NA,Ramp
22-07-14 01:45:22.00,36.101,36.103,36.500,1.051,NA,Ramp
22-07-14 01:45:23.00,36.104,36.105,36.500,1.114,NA,Ramp
22-07-14 01:45:24.00,36.106,36.107,36.500,1.018,NA,Ramp
22-07-14 01:45:25.00,36.109,36.108,36.500,0.948,NA,Ramp
22-07-14 01:45:26.00,36.109,36.110,36.500,1.021,NA,Ramp
22-07-14 01:45:27.00,36.110,36.112,36.500,1.032,NA,Ramp
22-07-14 01:45:28.00,36.112,36.113,36.500,1.065,NA,Ramp
22-07-14 01:45:29.00,36.112,36.115,36.500,1.110,NA,Ramp
22-07-14 01:45:30.00,36.112,36.117,36.500,1.208,NA,Ramp
22-07-14 01:45:31.00,36.116,36.117,36.500,0.985,NA,Ramp
22-07-14 01:45:32.00,36.119,36.118,36.500,0.998,NA,Ramp
22-07-14 01:45:33.00,36.120,36.120,36.500,0.985,NA,Ramp
22-07-14 01:45:34.00,36.122,36.122,36.500,1.010,NA,Ramp
22-07-14 01:45:35.00,36.124,36.123,36.500,0.956,NA,Ramp
22-07-14 01:45:36.00,36.125,36.125,36.500,0.981,NA,Ramp
22-07-14 01:45:37.00,36.128,36.127,36.500,0.942,NA,Ramp
22-07-14 01:45:38.00,36.129,36.128,36.500,0.916,NA,Ramp
22-07-14 01:45:39.00,36.131,36.130,36.500,0.800,NA,Ramp
22-07-14 01:45:40.00,36.132,36.132,36.500,0.934,NA,Ramp
22-07-14 01:45:41.00,36.134,36.133,36.500,0.901,NA,Ramp
22-07-14 01:45:42.00,36.135,36.135,36.500,1.034,NA,Ramp
22-07-14 01:45:43.00,36.136,36.137,36.500,0.966,NA,Ramp
22-07-14 01:45:44.00,36.138,36.138,36.500,0.953,NA,Ramp
22-07-14 01:45:45.00,36.140,36.140,36.500,1.010,NA,Ramp
22-07-14 01:45:46.00,36.142,36.142,36.500,0.924,NA,Ramp
22-07-14 01:45:47.00,36.143,36.143,36.500,1.014,NA,Ramp
22-07-14 01:45:48.00,36.146,36.145,36.500,0.972,NA,Ramp
22-07-14 01:45:49.00,36.147,36.147,36.500,0.932,NA,Ramp
22-07-14 01:45:50.00,36.147,36.148,36.500,1.018,NA,Ramp
22-07-14 01:45:51.00,36.150,36.150,36.500,0.984,NA,Ramp
22-07-14 01:45:52.00,36.154,36.152,36.500,0.907,NA,Ramp
22-07-14 01:45:53.00,36.154,36.153,36.500,1.068,NA,Ramp
22-07-14 01:45:54.00,36.155,36.155,36.500,1.043,NA,Ramp
22-07-14 01:45:55.00,36.157,36.157,36.500,0.933,NA,Ramp
22-07-14 01:45:56.00,36.161,36.158,36.500,0.774,NA,Ramp
22-07-14 01:45:57.00,36.162,36.160,36.500,0.853,NA,Ramp
22-07-14 01:45:58.00,36.161,36.162,36.500,0.969,NA,Ramp
22-07-14 01:45:59.00,36.164,36.163,36.500,0.902,NA,Ramp
22-07-14 01:46:00.00,36.165,36.165,36.500,1.012,NA,Ramp
22-07-14 01:46:01.00,36.166,36.167,36.500,0.944,NA,Ramp
22-07-14 01:46:02.00,36.168,36.168,36.500,0.987,NA,Ramp
22-07-14 01:46:03.00,36.171,36.170,36.500,0.952,NA,Ramp
22-07-14 01:46:04.00,36.174,36.172,36.500,0.991,NA,Ramp
22-07-14 01:46:05.00,36.172,36.173,36.500,1.096,NA,Ramp
22-07-14 01:46:06.00,36.176,36.175,36.500,0.883,NA,Ramp
22-07-14 01:46:07.00,36.177,36.177,36.500,0.970,NA,Ramp
22-07-14 01:46:08.00,36.179,36.178,36.500,0.875,NA,Ramp
22-07-14 01:46:09.00,36.180,36.180,36.500,1.016,NA,Ramp
22-07-14 01:46:10.00,36.182,36.182,36.500,0.934,NA,Ramp
22-07-14 01:46:11.00,36.181,36.183,36.500,1.109,NA,Ramp
22-07-14 01:46:12.00,36.183,36.185,36.500,1.009,NA,Ramp
22-07-14 01:46:13.00,36.186,36.187,36.500,0.995,NA,Ramp
22-07-14 01:46:14.00,36.187,36.188,36.500,0.981,NA,Ramp
22-07-14 01:46:15.00,36.189,36.190,36.500,1.058,NA,Ramp
22-07-14 01:46:16.00,36.191,36.192,36.500,1.024,NA,Ramp
22-07-14 01:46:17.00,36.194,36.193,36.500,0.884,NA,Ramp
22-07-14 01:46:18.00,36.195,36.195,36.500,1.017,NA,Ramp
22-07-14 01:46:19.00,36.197,36.197,36.500,0.984,NA,Ramp
22-07-14 01:46:20.00,36.197,36.198,36.500,1.073,NA,Ramp
22-07-14 01:46:21.00,36.201,36.200,36.500,0.955,NA,Ramp
22-07-14 01:46:22.00,36.201,36.202,36.500,1.154,NA,Ramp
22-07-14 01:46:23.00,36.204,36.203,36.500,0.938,NA,Ramp
22-07-14 01:46:24.00,36.207,36.205,36.500,0.874,NA,Ramp
22-07-14 01:46:25.00,36.206,36.207,36.500,0.992,NA,Ramp
22-07-14 01:46:26.00,36.209,36.208,36.500,1.006,NA,Ramp
22-07-14 01:46:27.00,36.211,36.210,36.500,0.882,NA,Ramp
22-07-14 01:46:28.00,36.210,36.212,36.500,0.955,NA,Ramp
22-07-14 01:46:29.00,36.213,36.213,36.500,0.990,NA,Ramp
22-07-14 01:46:30.00,36.216,36.215,36.500,0.978,NA,Ramp
22-07-14 01:46:31.00,36.217,36.217,36.500,0.904,NA,Ramp
22-07-14 01:46:32.00,36.217,36.218,36.500,1.074,NA,Ramp
22-07-14 01:46:33.00,36.220,36.220,36.500,0.918,NA,Ramp
22-07-14 01:46:34.00,36.222,36.222,36.500,0.936,NA,Ramp
22-07-14 01:46:35.00,36.223,36.223,36.500,1.017,NA,Ramp
22-07-14 01:46:36.00,36.225,36.225,36.500,0.976,NA,Ramp
22-07-14 01:46:37.00,36.226,36.227,36.500,1.025,NA,Ramp
22-07-14 01:46:38.00,36.227,36.228,36.500,1.006,NA,Ramp
22-07-14 01:46:39.00,36.229,36.230,36.500,1.045,NA,Ramp
22-07-14 01:46:40.00,36.230,36.232,36.500,1.029,NA,Ramp
22-07-14 01:46:41.00,36.233,36.233,36.500,0.922,NA,Ramp
22-07-14 01:46:42.00,36.235,36.235,36.500,1.017,NA,Ramp
22-07-14 01:46:43.00,36.235,36.237,36.500,1.057,NA,Ramp
22-07-14 01:46:44.00,36.238,36.238,36.500,0.907,NA,Ramp
22-07-14 01:46:45.00,36.239,36.240,36.500,1.024,NA,Ramp
22-07-14 01:46:46.00,36.241,36.242,36.500,0.973,NA,Ramp
22-07-14 01:46:47.00,36.244,36.243,36.500,0.951,NA,Ramp
22-07-14 01:46:48.00,36.244,36.245,36.500,1.024,NA,Ramp
22-07-14 01:46:49.00,36.247,36.247,36.500,0.787,NA,Ramp
22-07-14 01:46:50.00,36.247,36.248,36.500,1.076,NA,Ramp
22-07-14 01:46:51.00,36.250,36.250,36.500,0.948,NA,Ramp
22-07-14 01:46:52.00,36.253,36.252,36.500,0.954,NA,Ramp
22-07-14 01:46:53.00,36.253,36.253,36.500,0.991,NA,Ramp
22-07-14 01:46:54.00,36.253,36.255,36.500,1.008,NA,Ramp
22-07-14 01:46:55.00,36.256,36.257,36.500,0.856,NA,Ramp
22-07-14 01:46:56.00,36.258,36.258,36.500,0.887,NA,Ramp
22-07-14 01:46:57.00,36.257,36.260,36.500,1.122,NA,Ramp
22-07-14 01:46:58.00,36.259,36.262,36.500,1.016,NA,Ramp
22-07-14 01:46:59.00,36.263,36.263,36.500,0.903,NA,Ramp
22-07-14 01:47:00.00,36.266,36.265,36.500,0.983,NA,Ramp
22-07-14 01:47:01.00,36.269,36.267,36.500,0.806,NA,Ramp
22-07-14 01:47:02.00,36.272,36.268,36.500,0.889,NA,Ramp
22-07-14 01:47:03.00,36.271,36.270,36.500,1.037,NA,Ramp
22-07-14 01:47:04.00,36.272,36.272,36.500,0.942,NA,Ramp
22-07-14 01:47:05.00,36.273,36.273,36.500,1.047,NA,Ramp
22-07-14 01:47:06.00,36.274,36.275,36.500,1.068,NA,Ramp
22-07-14 01:47:07.00,36.277,36.277,36.500,0.937,NA,Ramp
22-07-14 01:47:08.00,36.278,36.278,36.500,0.972,NA,Ramp
22-07-14 01:47:09.00,36.280,36.280,36.500,0.997,NA,Ramp
22-07-14 01:47:10.00,36.282,36.282,36.500,0.949,NA,Ramp
22-07-14 01:47:11.00,36.284,36.283,36.500,0.843,NA,Ramp
22-07-14 01:47:12.00,36.283,36.285,36.500,1.066,NA,Ramp
22-07-14 01:47:13.00,36.285,36.287,36.500,1.006,NA,Ramp
22-07-14 01:47:14.00,36.287,36.288,36.500,0.981,NA,Ramp
22-07-14 01:47:15.00,36.290,36.290,36.500,1.006,NA,Ramp
22-07-14 01:47:16.00,36.291,36.292,36.500,0.972,NA,Ramp
22-07-14 01:47:17.00,36.293,36.293,36.500,0.949,NA,Ramp
22-07-14 01:47:18.00,36.294,36.295,36.500,0.930,NA,Ramp
22-07-14 01:47:19.00,36.295,36.297,36.500,0.915,NA,Ramp
22-07-14 01:47:20.00,36.296,36.298,36.500,1.042,NA,Ramp
22-07-14 01:47:21.00,36.299,36.300,36.500,1.005,NA,Ramp
22-07-14 01:47:22.00,36.302,36.302,36.500,1.070,NA,Ramp
22-07-14 01:47:23.00,36.304,36.303,36.500,1.102,NA,Ramp
22-07-14 01:47:24.00,36.306,36.305,36.500,0.916,NA,Ramp
22-07-14 01:47:25.00,36.307,36.307,36.500,1.093,NA,Ramp
22-07-14 01:47:26.00,36.310,36.308,36.500,0.898,NA,Ramp
22-07-14 01:47:27.00,36.310,36.310,36.500,1.092,NA,Ramp
22-07-14 01:47:28.00,36.311,36.312,36.500,1.076,NA,Ramp
22-07-14 01:47:29.00,36.314,36.313,36.500,0.992,NA,Ramp
22-07-14 01:47:30.00,36.314,36.315,36.500,1.031,NA,Ramp
22-07-14 01:47:31.00,36.317,36.317,36.500,0.946,NA,Ramp
22-07-14 01:47:32.00,36.317,36.318,36.500,1.030,NA,Ramp
22-07-14 01:47:33.00,36.318,36.320,36.500,0.986,NA,Ramp
22-07-14 01:47:34.00,36.320,36.322,36.500,0.991,NA,Ramp
22-07-14 01:47:35.00,36.324,36.323,36.500,0.945,NA,Ramp
22-07-14 01:47:36.00,36.323,36.325,36.500,0.990,NA,Ramp
22-07-14 01:47:37.00,36.325,36.327,36.500,1.039,NA,Ramp
22-07-14 01:47:38.00,36.327,36.328,36.500,0.982,NA,Ramp
22-07-14 01:47:39.00,36.329,36.330,36.500,0.955,NA,Ramp
22-07-14 01:47:40.00,36.329,36.332,36.500,1.080,NA,Ramp
22-07-14 01:47:41.00,36.333,36.333,36.500,0.918,NA,Ramp
22-07-14 01:47:42.00,36.333,36.335,36.500,1.016,NA,Ramp
22-07-14 01:47:43.00,36.336,36.337,36.500,0.982,NA,Ramp
22-07-14 01:47:44.00,36.337,36.338,36.500,1.056,NA,Ramp
22-07-14 01:47:45.00,36.340,36.340,36.500,0.861,NA,Ramp
22-07-14 01:47:46.00,36.341,36.342,36.500,1.002,NA,Ramp
22-07-14 01:47:47.00,36.343,36.343,36.500,1.035,NA,Ramp
22-07-14 01:47:48.00,36.345,36.345,36.500,0.949,NA,Ramp
22-07-14 01:47:49.00,36.345,36.347,36.500,0.965,NA,Ramp
22-07-14 01:47:50.00,36.346,36.348,36.500,1.043,NA,Ramp
22-07-14 01:47:51.00,36.350,36.350,36.500,0.924,NA,Ramp
22-07-14 01:47:52.00,36.351,36.352,36.500,0.986,NA,Ramp
22-07-14 01:47:53.00,36.352,36.353,36.500,1.110,NA,Ramp
22-07-14 01:47:54.00,36.356,36.355,36.500,1.069,NA,Ramp
22-07-14 01:47:55.00,36.354,36.357,36.500,1.218,NA,Ramp
22-07-14 01:47:56.00,36.358,36.358,36.500,1.100,NA,Ramp
22-07-14 01:47:57.00,36.361,36.360,36.500,1.040,NA,Ramp
22-07-14 01:47:58.00,36.361,36.362,36.500,1.105,NA,Ramp
22-07-14 01:47:59.00,36.364,36.363,36.500,1.023,NA,Ramp
22-07-14 01:48:00.00,36.364,36.365,36.500,0.984,NA,Ramp
22-07-14 01:48:01.00,36.365,36.367,36.500,1.069,NA,Ramp
22-07-14 01:48:02.00,36.367,36.368,36.500,1.113,NA,Ramp
22-07-14 01:48:03.00,36.369,36.368,36.500,0.944,NA,Ramp
22-07-14 01:48:04.00,36.372,36.370,36.500,0.931,NA,Ramp
22-07-14 01:48:05.00,36.372,36.372,36.500,0.920,NA,Ramp
22-07-14 01:48:06.00,36.375,36.373,36.500,0.898,NA,Ramp
22-07-14 01:48:07.00,36.377,36.375,36.500,0.887,NA,Ramp
22-07-14 01:48:08.00,36.377,36.377,36.500,0.996,NA,Ramp
22-07-14 01:48:09.00,36.377,36.378,36.500,1.090,NA,Ramp
22-07-14 01:48:10.00,36.380,36.380,36.500,0.999,NA,Ramp
22-07-14 01:48:11.00,36.382,36.382,36.500,1.020,NA,Ramp
22-07-14 01:48:12.00,36.383,36.383,36.500,0.953,NA,Ramp
22-07-14 01:48:13.00,36.384,36.385,36.500,1.132,NA,Ramp
22-07-14 01:48:14.00,36.385,36.387,36.500,1.064,NA,Ramp
22-07-14 01:48:15.00,36.387,36.388,36.500,1.077,NA,Ramp
22-07-14 01:48:16.00,36.389,36.390,36.500,0.931,NA,Ramp
22-07-14 01:48:17.00,36.393,36.392,36.500,0.916,NA,Ramp
22-07-14 01:48:18.00,36.395,36.393,36.500,0.914,NA,Ramp
22-07-14 01:48:19.00,36.394,36.395,36.500,1.040,NA,Ramp
22-07-14 01:48:20.00,36.399,36.397,36.500,0.881,NA,Ramp
22-07-14 01:48:21.00,36.399,36.398,36.500,0.902,NA,Ramp
22-07-14 01:48:22.00,36.399,36.400,36.500,1.047,NA,Ramp
22-07-14 01:48:23.00,36.401,36.402,36.500,1.120,NA,Ramp
22-07-14 01:48:24.00,36.403,36.403,36.500,1.006,NA,Ramp
22-07-14 01:48:25.00,36.404,36.405,36.500,1.060,NA,Ramp
22-07-14 01:48:26.00,36.408,36.407,36.500,1.014,NA,Ramp
22-07-14 01:48:27.00,36.411,36.408,36.500,0.847,NA,Ramp
22-07-14 01:48:28.00,36.412,36.410,36.500,0.933,NA,Ramp
22-07-14 01:48:29.00,36.411,36.412,36.500,1.002,NA,Ramp
22-07-14 01:48:30.00,36.414,36.413,36.500,0.950,NA,Ramp
22-07-14 01:48:31.00,36.415,36.415,36.500,1.067,NA,Ramp
22-07-14 01:48:32.00,36.415,36.417,36.500,1.114,NA,Ramp
22-07-14 01:48:33.00,36.419,36.418,36.500,0.940,NA,Ramp
22-07-14 01:48:34.00,36.421,36.420,36.500,0.921,NA,Ramp
22-07-14 01:48:35.00,36.421,36.422,36.500,1.091,NA,Ramp
22-07-14 01:48:36.00,36.424,36.423,36.500,0.916,NA,Ramp
22-07-14 01:48:37.00,36.425,36.425,36.500,1.078,NA,Ramp
22-07-14 01:48:38.00,36.429,36.427,36.500,1.028,NA,Ramp
22-07-14 01:48:39.00,36.428,36.428,36.500,1.033,NA,Ramp
22-07-14 01:48:40.00,36.432,36.430,36.500,0.954,NA,Ramp
22-07-14 01:48:41.00,36.432,36.432,36.500,0.971,NA,Ramp
22-07-14 01:48:42.00,36.434,36.433,36.500,0.971,NA,Ramp
22-07-14 01:48:43.00,36.435,36.435,36.500,0.984,NA,Ramp
22-07-14 01:48:44.00,36.438,36.437,36.500,0.870,NA,Ramp
22-07-14 01:48:45.00,36.438,36.438,36.500,1.075,NA,Ramp
22-07-14 01:48:46.00,36.438,36.440,36.500,1.048,NA,Ramp
22-07-14 01:48:47.00,36.440,36.442,36.500,1.129,NA,Ramp
22-07-14 01:48:48.00,36.443,36.443,36.500,0.962,NA,Ramp
22-07-14 01:48:49.00,36.446,36.445,36.500,0.989,NA,Ramp
22-07-14 01:48:50.00,36.448,36.447,36.500,1.026,NA,Ramp
22-07-14 01:48:51.00,36.448,36.448,36.500,1.050,NA,Ramp
22-07-14 01:48:52.00,36.451,36.450,36.500,0.940,NA,Ramp
22-07-14 01:48:53.00,36.450,36.452,36.500,0.943,NA,Ramp
22-07-14 01:48:54.00,36.453,36.453,36.500,1.034,NA,Ramp
22-07-14 01:48:56.00,36.457,36.455,36.500,0.982,NA,Ramp
22-07-14 01:48:57.00,36.454,36.457,36.500,1.235,NA,Ramp
22-07-14 01:48:58.00,36.457,36.458,36.500,1.012,NA,Ramp
22-07-14 01:48:59.00,36.459,36.460,36.500,0.989,NA,Ramp
22-07-14 01:49:00.00,36.462,36.462,36.500,0.953,NA,Ramp
22-07-14 01:49:01.00,36.463,36.463,36.500,0.986,NA,Ramp
22-07-14 01:49:02.00,36.463,36.465,36.500,1.025,NA,Ramp
22-07-14 01:49:03.00,36.465,36.467,36.500,0.994,NA,Ramp
22-07-14 01:49:04.00,36.466,36.468,36.500,1.092,NA,Ramp
22-07-14 01:49:05.00,36.468,36.470,36.500,1.099,NA,Ramp
22-07-14 01:49:06.00,36.472,36.472,36.500,0.813,NA,Ramp
22-07-14 01:49:07.00,36.472,36.473,36.500,0.947,NA,Ramp
22-07-14 01:49:08.00,36.473,36.475,36.500,1.075,NA,Ramp
22-07-14 01:49:09.00,36.476,36.477,36.500,0.901,NA,Ramp
22-07-14 01:49:10.00,36.478,36.478,36.500,0.890,NA,Ramp
22-07-14 01:49:11.00,36.479,36.480,36.500,0.942,NA,Ramp
22-07-14 01:49:12.00,36.478,36.482,36.500,1.137,NA,Ramp
22-07-14 01:49:13.00,36.481,36.483,36.500,0.898,NA,Ramp
22-07-14 01:49:14.00,36.482,36.485,36.500,1.137,NA,Ramp
22-07-14 01:49:15.00,36.485,36.487,36.500,1.051,NA,Ramp
22-07-14 01:49:16.00,36.491,36.488,36.500,0.900,NA,Ramp
22-07-14 01:49:17.00,36.490,36.490,36.500,0.968,NA,Ramp
22-07-14 01:49:18.00,36.491,36.492,36.500,1.013,NA,Ramp
22-07-14 01:49:19.00,36.493,36.493,36.500,1.062,NA,Ramp
22-07-14 01:49:20.00,36.494,36.495,36.500,1.065,NA,Ramp
22-07-14 01:49:21.00,36.497,36.497,36.500,1.009,NA,Ramp
22-07-14 01:49:22.00,36.498,36.498,36.500,1.112,NA,Ramp
22-07-14 01:49:23.00,36.500,36.500,36.500,1.079,NA,Ramp
22-07-14 01:49:24.00,36.499,36.500,36.500,1.135,NA,Ramp
22-07-14 01:49:25.00,36.501,36.500,36.500,0.994,NA,Ramp
22-07-14 01:49:26.00,36.502,36.500,36.500,1.032,NA,Ramp
22-07-14 01:49:27.00,36.506,36.500,36.500,1.005,NA,Ramp
22-07-14 01:49:28.00,36.505,36.500,36.500,0.923,NA,Ramp
22-07-14 01:49:29.00,36.504,36.500,36.500,1.066,NA,Ramp
22-07-14 01:49:30.00,36.505,36.500,36.500,1.007,NA,Ramp
22-07-14 01:49:31.00,36.506,36.500,36.500,0.913,NA,Ramp
22-07-14 01:49:32.00,36.506,36.500,36.500,0.863,NA,Ramp
22-07-14 01:49:33.00,36.503,36.500,36.500,0.986,NA,Ramp
22-07-14 01:49:34.00,36.505,36.500,36.500,0.945,NA,Ramp
22-07-14 01:49:35.00,36.504,36.500,36.500,0.903,NA,Ramp
22-07-14 01:49:36.00,36.503,36.500,36.500,0.934,NA,Ramp
22-07-14 01:49:37.00,36.503,36.500,36.500,1.083,NA,Ramp
22-07-14 01:49:38.00,36.503,36.500,36.500,1.130,NA,Ramp
22-07-14 01:49:39.00,36.503,36.500,36.500,1.033,NA,Ramp
22-07-14 01:49:40.00,36.503,36.500,36.500,0.975,NA,Ramp
22-07-14 01:49:41.00,36.502,36.500,36.500,1.005,NA,Ramp
22-07-14 01:49:42.00,36.504,36.500,36.500,0.873,NA,Ramp
22-07-14 01:49:43.00,36.503,36.500,36.500,0.948,NA,Ramp
22-07-14 01:49:44.00,36.503,36.500,36.500,0.919,NA,Ramp
22-07-14 01:49:45.00,36.503,36.500,36.500,1.027,NA,Ramp
22-07-14 01:49:46.00,36.503,36.500,36.500,0.788,NA,Ramp
22-07-14 01:49:47.00,36.502,36.500,36.500,0.934,NA,Ramp
22-07-14 01:49:48.00,36.503,36.500,36.500,0.919,NA,Ramp
22-07-14 01:49:49.00,36.501,36.500,36.500,1.013,NA,Ramp
22-07-14 01:49:50.00,36.502,36.500,36.500,0.936,NA,Ramp
22-07-14 01:49:51.00,36.503,36.500,36.500,0.860,NA,Ramp
22-07-14 01:49:52.00,36.502,36.500,36.500,0.954,NA,Ramp
22-07-14 01:49:53.00,36.501,36.500,36.500,1.010,NA,Ramp
22-07-14 01:49:54.00,36.502,36.500,36.500,0.909,NA,Ramp
22-07-14 01:49:55.00,36.503,36.500,36.500,0.910,NA,Ramp
22-07-14 01:49:56.00,36.502,36.500,36.500,0.964,NA,Ramp
22-07-14 01:49:57.00,36.503,36.500,36.500,0.970,NA,Ramp
22-07-14 01:49:58.00,36.502,36.500,36.500,0.955,NA,Ramp
22-07-14 01:49:59.00,36.502,36.500,36.500,1.059,NA,Ramp
22-07-14 01:50:00.00,36.502,36.500,36.500,0.901,NA,Ramp
22-07-14 01:50:01.00,36.503,36.500,36.500,0.943,NA,Ramp
22-07-14 01:50:02.00,36.500,36.500,36.500,0.993,NA,Ramp
22-07-14 01:50:03.00,36.500,36.500,36.500,1.017,NA,Ramp
22-07-14 01:50:04.00,36.502,36.500,36.500,0.927,NA,Ramp
22-07-14 01:50:05.00,36.500,36.500,36.500,0.947,NA,Ramp
22-07-14 01:50:06.00,36.501,36.500,36.500,0.910,NA,Ramp
22-07-14 01:50:07.00,36.500,36.500,36.500,0.882,NA,Ramp
22-07-14 01:50:08.00,36.500,36.500,36.500,0.967,NA,Ramp
22-07-14 01:50:09.00,36.502,36.500,36.500,0.830,NA,Ramp
22-07-14 01:50:10.00,36.500,36.500,36.500,0.910,NA,Ramp
22-07-14 01:50:11.00,36.500,36.500,36.500,1.011,NA,Ramp
22-07-14 01:50:12.00,36.500,36.500,36.500,0.890,NA,Ramp
22-07-14 01:50:13.00,36.502,36.500,36.500,0.950,NA,Ramp
22-07-14 01:50:14.00,36.500,36.500,36.500,1.014,NA,Ramp
22-07-14 01:50:15.00,36.501,36.500,36.500,0.861,NA,Ramp
22-07-14 01:50:16.00,36.501,36.500,36.500,0.933,NA,Ramp
22-07-14 01:50:17.00,36.503,36.500,36.500,0.850,NA,Ramp
22-07-14 01:50:18.00,36.503,36.500,36.500,0.849,NA,Ramp
22-07-14 01:50:19.00,36.501,36.500,36.500,0.976,NA,Ramp
22-07-14 01:50:20.00,36.502,36.500,36.500,0.778,NA,Ramp
22-07-14 01:50:21.00,36.500,36.500,36.500,0.991,NA,Ramp
22-07-14 01:50:22.00,36.501,36.500,36.500,0.878,NA,Ramp
22-07-14 01:50:23.00,36.502,36.500,36.500,0.880,NA,Ramp
22-07-14 01:50:24.00,36.503,36.500,36.500,0.911,NA,Ramp
22-07-14 01:50:25.00,36.500,36.500,36.500,0.962,NA,Ramp
22-07-14 01:50:26.00,36.500,36.500,36.500,0.909,NA,Ramp
22-07-14 01:50:27.00,36.502,36.500,36.500,0.845,NA,Ramp
22-07-14 01:50:28.00,36.502,36.500,36.500,0.869,NA,Ramp
22-07-14 01:50:29.00,36.501,36.500,36.500,0.974,NA,Ramp
22-07-14 01:50:30.00,36.500,36.500,36.500,0.957,NA,Ramp
22-07-14 01:50:31.00,36.499,36.500,36.500,0.974,NA,Ramp
22-07-14 01:50:32.00,36.501,36.500,36.500,0.832,NA,Ramp
22-07-14 01:50:33.00,36.501,36.500,36.500,0.905,NA,Ramp
22-07-14 01:50:34.00,36.499,36.500,36.500,0.993,NA,Ramp
22-07-14 01:50:35.00,36.502,36.500,36.500,0.945,NA,Ramp
22-07-14 01:50:36.00,36.502,36.500,36.500,0.844,NA,Ramp
22-07-14 01:50:37.00,36.502,36.500,36.500,0.920,NA,Ramp
22-07-14 01:50:38.00,36.500,36.500,36.500,0.931,NA,Ramp
22-07-14 01:50:39.00,36.501,36.500,36.500,0.927,NA,Ramp
22-07-14 01:50:40.00,36.501,36.500,36.500,0.924,NA,Ramp
22-07-14 01:50:41.00,36.499,36.500,36.500,1.020,NA,Ramp
22-07-14 01:50:42.00,36.500,36.500,36.500,1.008,NA,Ramp
22-07-14 01:50:43.00,36.502,36.500,36.500,0.943,NA,Ramp
22-07-14 01:50:44.00,36.501,36.500,36.500,1.023,NA,Ramp
22-07-14 01:50:45.00,36.501,36.500,36.500,0.974,NA,Ramp
22-07-14 01:50:46.00,36.501,36.500,36.500,0.902,NA,Ramp
22-07-14 01:50:47.00,36.500,36.500,36.500,0.930,NA,Ramp
22-07-14 01:50:48.00,36.501,36.500,36.500,0.926,NA,Ramp
22-07-14 01:50:49.00,36.500,36.500,36.500,0.910,NA,Ramp
22-07-14 01:50:50.00,36.501,36.500,36.500,0.898,NA,Ramp
22-07-14 01:50:51.00,36.499,36.500,36.500,1.057,NA,Ramp
22-07-14 01:50:52.00,36.499,36.500,36.500,0.906,NA,Ramp
22-07-14 01:50:53.00,36.499,36.500,36.500,1.067,NA,Ramp
22-07-14 01:50:54.00,36.500,36.500,36.500,1.083,NA,Ramp
22-07-14 01:50:55.00,36.499,36.500,36.500,0.942,NA,Ramp
22-07-14 01:50:56.00,36.503,36.500,36.500,0.907,NA,Ramp
22-07-14 01:50:57.00,36.500,36.500,36.500,0.881,NA,Ramp
22-07-14 01:50:58.00,36.500,36.500,36.500,0.978,NA,Ramp
22-07-14 01:50:59.00,36.498,36.500,36.500,0.976,NA,Ramp
22-07-14 01:51:00.00,36.500,36.500,36.500,0.885,NA,Ramp
22-07-14 01:51:01.00,36.499,36.500,36.500,0.990,NA,Ramp
22-07-14 01:51:02.00,36.500,36.500,36.500,0.987,NA,Ramp
22-07-14 01:51:03.00,36.499,36.500,36.500,0.972,NA,Ramp
22-07-14 01:51:04.00,36.499,36.500,36.500,1.015,NA,Ramp
22-07-14 01:51:05.00,36.501,36.500,36.500,0.850,NA,Ramp
22-07-14 01:51:06.00,36.501,36.500,36.500,0.926,NA,Ramp
22-07-14 01:51:07.00,36.500,36.500,36.500,0.905,NA,Ramp
22-07-14 01:51:08.00,36.500,36.500,36.500,0.845,NA,Ramp
22-07-14 01:51:09.00,36.502,36.500,36.500,0.923,NA,Ramp
22-07-14 01:51:10.00,36.500,36.500,36.500,0.981,NA,Ramp
22-07-14 01:51:11.00,36.502,36.500,36.500,0.941,NA,Ramp
22-07-14 01:51:12.00,36.501,36.500,36.500,0.924,NA,Ramp
22-07-14 01:51:13.00,36.501,36.500,36.500,1.005,NA,Ramp
22-07-14 01:51:14.00,36.499,36.500,36.500,1.103,NA,Ramp
22-07-14 01:51:15.00,36.499,36.500,36.500,1.012,NA,Ramp
22-07-14 01:51:16.00,36.499,36.500,36.500,0.964,NA,Ramp
22-07-14 01:51:17.00,36.502,36.500,36.500,0.839,NA,Ramp
22-07-14 01:51:18.00,36.501,36.500,36.500,0.875,NA,Ramp
22-07-14 01:51:19.00,36.500,36.500,36.500,0.956,NA,Ramp
22-07-14 01:51:20.00,36.498,36.500,36.500,1.198,NA,Ramp
22-07-14 01:51:21.00,36.503,36.500,36.500,0.906,NA,Ramp
22-07-14 01:51:22.00,36.502,36.500,36.500,0.939,NA,Ramp
22-07-14 01:51:23.00,36.500,36.500,36.500,0.980,NA,Ramp
22-07-14 01:51:24.00,36.500,36.500,36.500,0.955,NA,Ramp
22-07-14 01:51:25.00,36.500,36.500,36.500,1.004,NA,Ramp
